,location code,user id,credit card info save,add to wishlist,desktop sessions,app sessions,desktop transactions,promotion clicks,sale product views,app transactions,customer service calls,churn
2698,US,3817003,no,0,176,30,23,119,69,4,1,Yes
2699,India,3526732,no,0,109,19,18,111,107,5,0,Yes
2700,India,3887540,no,0,255,43,20,110,69,5,3,No
2701,US,3563333,yes,0,209,35,15,88,107,3,3,Yes
2702,India,3339664,no,20,215,36,8,82,145,5,1,Yes
2703,UAE,3633763,no,0,49,8,12,136,97,13,1,Yes
2704,India,3457900,no,0,141,24,11,96,97,3,2,Yes
2705,US,4005511,no,0,253,43,20,114,85,7,4,Yes
2706,US,3817597,no,0,206,35,17,71,116,3,0,Yes
2707,UAE,4049775,no,0,40,7,15,83,89,2,2,Yes
2708,UAE,3894608,no,0,291,50,20,132,87,3,1,No
2709,US,4031742,no,31,71,12,11,105,108,3,0,Yes
2710,India,3289797,no,0,262,45,21,135,94,4,0,No
2711,India,3599223,no,0,191,33,22,113,111,3,1,Yes
2712,US,3367696,no,0,133,23,22,127,68,2,0,Yes
2713,UAE,3692214,no,24,184,31,17,90,89,3,2,Yes
2714,US,4111325,no,30,155,26,17,50,108,6,1,Yes
2715,UAE,4107553,no,28,283,48,16,98,78,8,1,Yes
2716,India,3764284,no,50,187,32,15,106,100,4,2,Yes
2717,US,3342800,no,38,163,28,12,114,127,6,0,Yes
2718,India,3691904,no,0,203,35,16,88,121,2,1,Yes
2719,US,3593833,no,19,178,30,18,100,123,6,1,Yes
2720,US,3485569,no,0,196,33,8,95,82,3,1,Yes
2721,US,3421960,no,0,295,50,11,100,105,6,1,Yes
2722,UAE,3529050,no,0,136,23,13,118,83,5,2,Yes
2723,US,3905316,no,24,114,19,14,86,90,9,2,Yes
2724,US,4188568,no,0,279,47,15,108,104,11,2,No
2725,UAE,4014844,no,0,169,29,12,69,87,3,0,Yes
2726,India,3765471,no,0,214,36,12,149,102,1,2,Yes
2727,US,4092917,yes,0,256,43,12,111,101,3,0,Yes
2728,UAE,3696308,no,0,148,25,24,91,155,3,2,Yes
2729,US,3577385,no,0,119,20,19,103,122,4,2,Yes
2730,UAE,4057119,no,27,192,33,17,115,112,8,1,Yes
2731,India,4053309,no,0,245,42,18,92,128,6,0,No
2732,UAE,3844938,yes,0,216,37,31,86,123,2,5,No
2733,UAE,3772725,no,0,172,29,22,69,104,0,2,Yes
2734,India,4056398,yes,30,175,30,13,116,85,3,1,Yes
2735,US,3559366,yes,26,169,29,16,104,76,3,0,No
2736,India,4031128,no,27,3,0,22,102,156,5,3,Yes
2737,US,3849682,no,0,184,31,18,105,116,2,1,Yes
2738,US,3525393,no,0,182,31,13,87,100,3,1,Yes
2739,India,3951229,no,9,160,27,18,121,65,9,0,Yes
2740,India,3619195,no,0,190,32,15,85,84,1,0,Yes
2741,US,3516366,no,0,223,38,18,114,111,2,1,Yes
2742,UAE,3464919,no,31,216,37,19,123,109,1,2,Yes
2743,US,3549068,no,0,199,34,23,100,80,7,2,Yes
2744,UAE,3692743,no,0,160,27,17,118,86,7,1,Yes
2745,UAE,3431347,no,40,105,18,15,100,115,2,2,No
2746,US,3365495,no,0,205,35,14,110,102,1,3,Yes
2747,UAE,3764292,no,0,274,47,20,82,83,1,0,No
2748,India,3918677,no,0,159,27,15,91,67,10,2,Yes
2749,US,3507273,no,0,230,39,17,110,105,6,1,Yes
2750,India,4006454,no,0,138,23,16,118,85,6,1,Yes
2751,US,4223052,no,0,179,31,23,92,88,4,0,Yes
2752,UAE,3656756,no,39,139,24,15,117,104,1,3,Yes
2753,US,4064158,no,0,8,1,15,100,80,2,2,Yes
2754,US,3834641,no,23,183,31,13,89,108,7,1,Yes
2755,US,3685165,no,0,207,35,22,117,69,3,0,Yes
2756,US,3782432,no,0,140,24,13,101,87,1,2,Yes
2757,US,3624159,no,0,179,30,24,101,83,7,2,Yes
2758,UAE,3637979,no,0,177,30,20,104,133,3,0,Yes
2759,UAE,3349818,no,0,116,20,14,104,124,9,1,Yes
2760,UAE,3525787,yes,0,237,40,15,84,81,4,0,No
2761,US,3323617,no,0,182,31,16,119,96,7,1,Yes
2762,UAE,3279957,no,0,52,9,14,98,80,4,3,Yes
2763,UAE,3387527,no,19,156,26,16,118,116,2,3,Yes
2764,India,3488711,no,23,245,42,23,105,108,3,2,Yes
2765,US,4213226,no,0,132,22,14,109,116,3,1,Yes
2766,US,3914358,yes,0,111,19,27,95,82,6,1,Yes
2767,India,3792523,no,9,89,15,28,109,86,4,3,Yes
2768,UAE,4192369,no,44,116,20,13,120,98,2,1,Yes
2769,India,3821227,no,0,156,26,11,94,77,2,1,Yes
2770,UAE,4095749,no,30,107,18,19,108,61,3,2,Yes
2771,India,3627951,no,31,175,30,17,73,99,6,1,Yes
2772,UAE,4153537,no,0,155,26,15,125,90,2,4,No
2773,India,3733959,no,34,247,42,19,133,76,5,2,No
2774,US,3581346,yes,32,218,37,20,132,137,3,0,No
2775,US,3818422,no,24,228,39,20,71,128,13,1,Yes
2776,UAE,3609005,no,30,185,31,21,141,103,7,0,Yes
2777,UAE,3445967,no,0,187,32,22,51,105,6,2,Yes
2778,US,3966390,no,0,159,27,18,105,101,3,1,Yes
2779,US,3465036,no,0,209,35,18,104,98,4,0,Yes
2780,UAE,3287252,no,0,186,32,18,98,81,4,3,Yes
2781,US,3601745,no,0,223,38,14,75,94,3,2,Yes
2782,US,3582046,no,0,201,34,15,86,113,3,3,Yes
2783,US,3446935,no,17,168,29,21,93,114,2,1,Yes
2784,UAE,4019665,no,0,239,41,21,79,92,3,3,No
2785,India,3995291,no,0,176,30,18,97,109,3,5,No
2786,US,4096588,no,29,111,19,22,98,128,6,6,No
2787,US,3585721,no,0,88,15,18,58,147,6,1,Yes
2788,US,4147446,no,0,244,42,21,111,133,2,0,Yes
2789,US,3299517,no,27,165,28,11,118,95,4,2,Yes
2790,UAE,4159553,no,27,127,22,9,99,73,3,0,Yes
2791,US,4133177,no,0,195,33,25,103,82,3,0,Yes
2792,US,3475113,no,0,55,9,22,105,135,4,1,Yes
2793,India,3302662,no,27,283,48,19,152,63,7,2,Yes
2794,UAE,3305824,yes,0,258,44,21,117,100,3,0,No
2795,India,4111261,no,0,91,15,18,75,76,2,1,Yes
2796,US,3298788,no,0,236,40,10,129,136,2,0,Yes
2797,UAE,3337869,no,0,143,24,20,110,67,4,2,Yes
2798,UAE,3994800,no,0,54,9,15,96,101,8,1,Yes
2799,US,4022072,no,0,215,37,11,114,104,3,3,Yes
2800,India,4036187,yes,0,251,43,17,80,53,2,0,No
2801,UAE,3552872,no,0,139,24,21,108,87,3,4,Yes
2802,US,3862970,no,0,117,20,18,105,98,2,2,Yes
2803,US,3896081,no,0,264,45,11,75,91,8,3,Yes
2804,UAE,3487556,no,0,83,14,17,99,122,4,1,Yes
2805,US,3349163,yes,28,176,30,22,76,72,5,1,Yes
2806,UAE,4114293,no,0,220,37,18,79,112,8,2,Yes
2807,UAE,3755562,no,0,217,37,13,83,109,4,2,Yes
2808,US,3863823,no,25,129,22,25,110,110,5,1,Yes
2809,UAE,3646445,no,0,151,26,13,112,86,3,1,Yes
2810,US,3832251,no,42,193,33,22,85,97,4,0,Yes
2811,US,3513169,no,0,190,32,9,95,106,5,2,Yes
2812,US,4136380,no,33,138,23,20,128,70,6,2,Yes
2813,India,3809674,no,0,129,22,12,101,89,4,3,Yes
2814,India,3452319,no,0,116,20,18,100,72,6,1,Yes
2815,US,3775441,no,23,222,38,22,84,117,5,2,Yes
2816,US,3583692,no,0,264,45,16,103,99,6,1,No
2817,UAE,4005831,no,0,61,10,17,94,80,9,1,Yes
2818,UAE,3575995,yes,0,184,31,14,110,87,4,1,Yes
2819,US,3912159,no,0,167,28,12,74,111,3,0,No
2820,India,3985954,no,27,154,26,17,150,86,2,4,Yes
2821,UAE,3856175,no,0,252,43,14,105,64,5,0,Yes
2822,UAE,3342961,yes,0,163,28,25,108,111,3,0,Yes
2823,US,4054303,no,0,198,34,16,89,96,4,2,Yes
2824,US,4064100,no,0,325,55,20,82,78,5,0,No
2825,India,3524401,no,0,128,22,18,120,140,9,2,Yes
2826,India,3471473,no,0,188,32,17,101,125,11,2,Yes
2827,India,3472016,no,0,129,22,18,68,100,4,5,No
2828,US,3888948,yes,0,126,21,11,96,129,6,4,No
2829,India,4025509,no,26,257,44,19,122,118,4,1,Yes
2830,US,3672598,no,0,125,21,12,70,95,6,1,Yes
2831,UAE,3705001,no,0,175,30,18,69,146,3,1,Yes
2832,US,3323693,no,0,124,21,15,105,109,5,3,Yes
2833,US,4039766,no,0,272,46,13,131,108,9,2,Yes
2834,India,3632407,no,0,220,37,12,117,69,7,1,Yes
2835,US,3959214,no,33,183,31,17,87,84,15,3,Yes
2836,UAE,3518894,no,0,101,17,18,67,112,5,2,Yes
2837,UAE,4065003,no,0,203,35,19,97,118,3,1,Yes
2838,US,3981332,no,35,175,30,16,65,94,3,2,Yes
2839,US,3638033,no,0,266,45,18,94,100,2,2,No
2840,US,3331012,no,41,172,29,12,78,103,7,0,Yes
2841,India,3916260,no,0,79,13,19,102,106,8,0,Yes
2842,India,3361353,no,20,212,36,18,120,107,2,0,Yes
2843,US,3655629,no,0,64,11,17,95,87,6,1,Yes
2844,US,3494397,no,0,173,29,18,74,69,4,1,Yes
2845,US,3803910,yes,0,238,40,18,121,95,4,0,Yes
2846,US,3547820,no,0,226,38,14,106,85,4,1,Yes
2847,US,3389952,yes,32,173,29,18,93,91,4,0,Yes
2848,US,4051821,no,0,225,38,12,87,105,2,0,Yes
2849,India,3298669,no,0,238,40,15,91,151,4,1,Yes
2850,US,3288808,no,0,137,23,18,116,86,5,2,Yes
2851,India,4093018,no,0,143,24,15,107,88,3,2,Yes
2852,UAE,4215994,no,0,142,24,11,118,71,4,1,Yes
2853,US,3544448,no,21,147,25,17,43,93,3,2,Yes
2854,India,3525081,no,0,220,37,16,101,98,4,1,Yes
2855,US,4017803,no,0,149,25,22,116,120,2,1,Yes
2856,US,4206052,no,0,204,35,12,111,100,4,0,Yes
2857,UAE,3526084,no,0,217,37,18,117,117,2,1,Yes
2858,India,3888583,no,28,308,52,21,128,103,3,1,Yes
2859,US,4153158,no,0,58,10,6,116,136,3,0,Yes
2860,US,4029304,no,0,173,29,20,94,84,6,2,Yes
2861,US,3411916,no,19,210,36,21,87,102,3,4,Yes
2862,UAE,3812745,no,24,59,10,26,90,73,6,0,Yes
2863,US,4025014,no,0,237,40,14,87,115,3,3,Yes
2864,US,3998846,no,0,229,39,14,136,109,2,0,Yes
2865,UAE,3289267,no,32,90,15,23,113,107,6,2,No
2866,UAE,3487224,no,0,147,25,9,74,104,4,2,Yes
2867,UAE,3362190,no,0,237,40,13,65,105,6,1,Yes
2868,US,3764705,yes,0,163,28,20,91,94,3,0,No
2869,US,3814076,no,20,187,32,22,91,104,2,1,Yes
2870,US,3488464,no,0,86,15,22,113,79,9,2,Yes
2871,UAE,4127020,no,0,212,36,18,127,73,2,2,Yes
2872,US,3868432,no,0,151,26,10,119,81,2,2,Yes
2873,UAE,3371802,no,0,159,27,11,96,80,5,2,Yes
2874,India,3661084,no,0,296,50,19,117,98,10,0,No
2875,India,3524182,no,32,212,36,21,78,85,2,3,Yes
2876,US,3685628,no,0,234,40,15,111,117,6,3,Yes
2877,India,3338996,no,0,177,30,16,97,88,3,2,Yes
2878,US,3532557,no,19,157,27,22,94,107,6,0,Yes
2879,US,3568621,no,26,147,25,15,67,113,2,1,Yes
2880,US,3546942,no,0,261,44,9,110,148,5,1,Yes
2881,US,3779829,no,20,146,25,24,104,100,3,1,Yes
2882,UAE,3484660,yes,0,125,21,12,78,113,2,2,No
2883,US,4105199,no,0,209,36,20,117,98,11,1,Yes
2884,US,3976542,no,0,286,49,14,144,97,4,1,No
2885,US,3334492,no,0,191,32,14,109,100,2,1,Yes
2886,UAE,4059573,no,0,144,25,22,105,94,3,1,Yes
2887,US,3597255,no,50,209,36,11,104,107,4,2,Yes
2888,US,4195501,no,36,78,13,18,60,115,2,1,Yes
2889,US,4044809,no,0,271,46,20,133,103,6,1,No
2890,US,3446334,no,0,241,41,12,92,98,1,0,Yes
2891,India,4001899,no,0,115,20,16,101,108,5,0,Yes
2892,US,3465053,no,34,139,24,12,108,77,7,1,Yes
2893,UAE,3982148,no,27,210,36,13,80,111,6,0,Yes
2894,UAE,3477675,no,0,135,23,21,130,113,2,3,Yes
2895,US,4118956,yes,0,164,28,13,102,104,4,0,Yes
2896,US,3903761,no,0,246,42,16,54,83,4,1,Yes
2897,UAE,3773876,no,32,80,14,17,124,117,3,0,Yes
2898,UAE,3452476,no,0,91,15,18,109,96,5,2,Yes
2899,UAE,3377879,no,36,190,32,22,78,145,4,1,Yes
2900,UAE,3617283,no,0,109,18,18,126,117,5,1,No
2901,UAE,3724868,no,17,90,15,20,75,116,7,4,No
2902,US,3468863,no,15,252,43,16,69,137,3,2,Yes
2903,US,3905267,no,32,183,31,23,120,38,4,5,Yes
2904,UAE,3921547,yes,0,183,31,12,113,122,9,2,Yes
2905,UAE,3408177,no,0,155,26,12,84,82,9,3,Yes
2906,US,3834802,no,19,166,28,16,89,78,0,1,Yes
2907,India,3788567,no,0,209,36,23,89,88,1,0,Yes
2908,US,4067844,no,0,279,47,17,87,99,2,2,No
2909,US,4029173,no,0,174,30,8,118,126,2,2,Yes
2910,US,3523440,no,0,176,30,16,96,92,2,2,Yes
2911,US,3631413,yes,0,257,44,19,101,122,3,1,Yes
2912,US,3948861,no,0,170,29,16,83,100,3,0,Yes
2913,UAE,3584036,no,0,140,24,21,115,79,4,1,Yes
2914,US,3924680,no,34,209,36,12,106,87,4,4,Yes
2915,India,3542762,no,0,210,36,21,108,88,2,4,Yes
2916,US,3715811,no,0,114,19,13,98,87,6,2,Yes
2917,US,3872014,no,0,203,34,14,96,151,3,0,Yes
2918,UAE,4116598,no,0,174,30,23,122,87,0,4,Yes
2919,US,3559356,no,0,211,36,14,103,68,5,0,Yes
2920,India,4064720,no,0,122,21,22,124,120,4,1,Yes
2921,US,3567239,no,0,128,22,15,112,63,2,2,Yes
2922,US,3288747,no,0,135,23,21,107,96,2,2,Yes
2923,India,3889464,no,0,99,17,23,86,94,3,2,Yes
2924,US,4062866,no,0,277,47,21,94,107,3,1,No
2925,UAE,3335729,no,0,163,28,20,87,147,2,2,No
2926,India,3911499,no,0,287,49,20,126,114,3,4,No
2927,UAE,3868690,no,23,121,20,19,115,100,3,1,Yes
2928,India,3912231,no,0,184,31,17,70,133,3,2,Yes
2929,India,3322275,no,0,185,31,20,129,82,4,3,Yes
2930,US,3404028,no,0,161,27,12,152,97,12,1,Yes
2931,US,3633486,no,0,208,35,21,123,100,6,2,Yes
2932,US,4183181,no,0,209,36,0,0,94,6,1,Yes
2933,India,3513316,yes,0,158,27,26,66,93,4,1,Yes
2934,UAE,3693626,no,0,149,25,11,81,69,3,2,No
2935,India,3532763,no,0,205,35,18,95,119,2,0,Yes
2936,UAE,3587165,no,0,289,49,15,87,106,2,0,No
2937,US,3533223,no,40,109,18,18,154,118,4,0,Yes
2938,US,3389044,no,0,98,17,22,78,100,5,1,Yes
2939,US,3417296,no,0,167,28,22,103,85,5,0,Yes
2940,US,3984431,no,0,156,27,8,101,116,5,1,Yes
2941,US,4085601,no,31,225,38,22,117,87,1,4,Yes
2942,US,3285188,yes,0,287,49,22,84,86,3,1,No
2943,US,3294474,no,19,175,30,21,146,109,2,0,Yes
2944,UAE,3574573,no,0,102,17,19,97,92,5,0,Yes
2945,US,3417112,no,0,158,27,22,90,117,2,0,Yes
2946,US,4003147,no,19,147,25,21,65,114,4,1,Yes
2947,US,3781936,no,0,246,42,24,91,115,13,1,No
2948,US,3471640,yes,0,178,30,18,110,67,5,1,Yes
2949,UAE,3749531,yes,0,251,43,13,105,104,5,2,Yes
2950,UAE,3804374,no,0,118,20,17,105,119,4,0,No
2951,US,3809409,no,0,120,20,16,84,108,7,2,Yes
2952,US,3871116,no,0,242,41,19,101,121,3,5,No
2953,US,4007509,no,0,163,28,21,119,90,4,7,Yes
2954,US,4036225,no,0,161,27,18,134,81,4,3,Yes
2955,UAE,3828274,no,0,129,22,14,104,97,5,1,Yes
2956,US,3545764,no,0,82,14,23,112,75,18,1,Yes
2957,US,3876912,no,20,208,35,17,113,110,1,1,Yes
2958,UAE,3843413,no,0,129,22,18,88,96,2,6,No
2959,US,3673950,no,0,233,40,18,93,109,4,1,Yes
2960,US,3964254,no,0,182,31,11,106,75,3,5,No
2961,US,3333010,no,36,168,29,14,125,120,2,6,No
2962,US,3931891,no,0,252,43,15,103,112,5,1,Yes
2963,US,3369053,no,30,184,31,16,123,52,7,0,Yes
2964,UAE,3533372,no,0,256,44,18,105,75,1,3,No
2965,US,3868943,no,0,180,31,8,85,134,3,1,Yes
2966,UAE,3769716,no,0,228,39,14,97,106,5,1,Yes
2967,US,3708676,no,20,148,25,24,94,110,6,0,Yes
2968,US,3602329,no,0,235,40,23,134,101,2,1,No
2969,UAE,3601320,no,0,111,19,18,82,116,2,2,Yes
2970,US,3298638,no,22,125,21,20,90,108,12,1,Yes
2971,US,3851118,yes,0,234,40,16,71,97,2,0,No
2972,US,4088269,no,35,197,34,12,99,90,4,2,No
2973,India,3912334,no,0,58,10,17,126,97,5,0,Yes
2974,India,3738900,no,0,213,36,19,90,99,6,1,Yes
2975,US,3823512,no,0,152,26,11,78,131,4,0,Yes
2976,US,4204089,yes,0,146,25,19,93,97,5,1,Yes
2977,UAE,4068465,no,0,195,33,13,95,117,2,0,Yes
2978,India,3866114,no,0,209,36,18,92,108,5,1,Yes
2979,UAE,4139328,no,0,136,23,18,103,95,3,7,No
2980,US,3357144,no,0,226,38,23,105,108,3,3,No
2981,US,4145177,no,0,122,21,14,62,98,6,1,Yes
2982,India,3505993,no,0,153,26,19,117,152,5,2,Yes
2983,US,3701465,no,0,214,36,16,89,99,4,1,Yes
2984,UAE,3852370,no,0,195,33,14,85,61,6,1,Yes
2985,US,3589146,no,0,207,35,24,83,77,5,3,Yes
2986,US,3578515,no,12,188,32,13,107,132,3,2,Yes
2987,UAE,4068995,yes,0,122,21,10,94,95,3,3,No
2988,US,3443145,no,0,259,44,15,97,36,5,3,Yes
2989,UAE,3419890,yes,0,115,20,18,70,85,3,2,No
2990,US,3654387,no,28,173,29,12,94,109,6,1,Yes
2991,US,3753341,yes,0,156,27,11,114,109,5,1,Yes
2992,US,4183096,no,24,128,22,12,127,98,3,1,Yes
2993,UAE,3783879,no,0,197,33,14,79,79,3,1,Yes
2994,UAE,3441362,no,0,228,39,26,71,82,7,1,No
2995,US,4193937,no,31,195,33,16,90,129,2,2,Yes
2996,UAE,3484961,no,34,45,8,11,82,118,3,1,Yes
2997,UAE,3291410,no,30,263,45,18,130,88,2,0,Yes
2998,US,3329896,no,0,211,36,21,122,104,3,0,Yes
2999,US,4078575,no,0,204,35,19,110,85,5,1,Yes
3000,India,3872799,no,0,223,38,11,86,83,4,3,Yes
3001,UAE,3739108,no,0,119,20,16,108,97,3,1,Yes
3002,US,3453947,no,0,266,45,19,79,58,8,3,No
3003,US,3567511,no,0,134,23,13,95,80,3,1,Yes
3004,US,3434516,no,0,171,29,22,83,92,3,1,Yes
3005,US,4086305,no,0,171,29,22,77,138,2,2,Yes
3006,US,3387305,no,0,179,30,12,141,102,7,1,Yes
3007,India,4013077,no,0,205,35,13,95,77,5,3,Yes
3008,US,4016977,no,31,233,40,16,111,111,2,0,Yes
3009,UAE,3851464,no,39,240,41,22,77,85,3,5,Yes
3010,UAE,4175034,no,0,56,9,25,83,110,3,2,Yes
3011,US,4207066,no,37,154,26,21,108,110,3,1,Yes
3012,India,3948256,no,0,110,19,16,104,85,3,1,Yes
3013,US,3625044,no,0,196,33,16,87,132,6,2,Yes
3014,India,3502075,no,0,167,28,12,121,130,4,0,Yes
3015,US,3435372,no,25,113,19,23,107,87,7,2,Yes
3016,India,3779520,no,0,203,35,13,125,131,9,1,Yes
3017,UAE,3916773,no,0,243,41,20,80,104,3,5,Yes
3018,US,4034442,no,0,157,27,12,134,111,2,2,Yes
3019,UAE,3795885,no,0,267,45,13,88,111,3,3,No
3020,US,3991021,no,23,182,31,18,85,82,4,1,Yes
3021,US,3424004,no,0,86,15,16,127,93,2,0,Yes
3022,US,3827659,no,33,147,25,10,59,99,7,0,Yes
3023,India,3421004,no,35,111,19,18,81,77,2,4,No
3024,US,3985851,no,0,119,20,17,97,61,5,1,Yes
3025,US,3964869,no,22,198,34,7,86,82,12,2,Yes
3026,India,4228333,no,32,210,36,16,83,92,4,6,Yes
3027,US,3679127,no,28,220,37,24,72,111,6,4,Yes
3028,US,4203028,no,0,150,26,20,101,123,6,1,Yes
3029,US,3576348,no,34,162,27,18,115,114,4,0,Yes
3030,US,3861131,no,0,191,33,14,99,112,5,3,Yes
3031,US,3498391,yes,0,147,25,13,91,69,3,3,Yes
3032,India,4211484,no,0,109,19,9,111,106,7,1,Yes
3033,India,4142663,no,0,144,25,21,68,82,3,1,Yes
3034,US,3276989,no,42,249,42,15,108,91,8,1,Yes
3035,US,4055513,no,0,86,15,19,70,75,3,4,No
3036,US,3459168,no,0,215,37,18,104,97,5,3,Yes
3037,UAE,4175146,no,0,159,27,21,109,97,4,0,Yes
3038,India,3392792,no,28,110,19,12,76,87,3,2,Yes
3039,US,3458397,no,0,153,26,16,102,75,2,1,Yes
3040,US,3446404,no,0,146,25,17,137,83,4,0,Yes
3041,UAE,4179455,no,0,93,16,17,114,104,4,0,Yes
3042,UAE,3431009,no,0,217,37,16,106,108,2,0,Yes
3043,UAE,3653493,no,0,202,34,13,78,79,2,1,Yes
3044,UAE,3767043,no,0,146,25,19,80,117,2,1,Yes
3045,US,3485728,no,0,273,46,19,85,104,3,2,No
3046,India,3575784,no,0,19,3,22,81,74,4,1,Yes
3047,US,4179844,no,0,173,29,16,90,107,5,2,Yes
3048,UAE,3337225,no,0,190,32,13,70,120,6,0,Yes
3049,US,3824943,no,0,131,22,18,144,72,3,3,Yes
3050,US,3454589,no,0,158,27,16,117,125,4,4,No
3051,US,4046337,no,0,167,28,20,98,92,2,1,Yes
3052,US,4121470,no,0,129,22,17,89,126,2,2,Yes
3053,US,3949220,no,0,199,34,16,120,117,10,0,Yes
3054,US,3645362,no,0,185,31,20,98,106,7,0,Yes
3055,UAE,3729852,no,0,175,30,17,127,102,2,2,Yes
3056,India,3949984,no,0,263,45,13,74,101,2,2,Yes
3057,India,4021668,no,0,94,16,22,100,79,3,1,Yes
3058,India,3395659,no,0,189,32,19,89,116,8,3,Yes
3059,India,3417279,no,35,118,20,14,106,102,2,2,Yes
3060,US,3713236,no,0,212,36,16,89,95,5,3,Yes
3061,UAE,3435679,no,0,222,38,16,103,124,6,2,Yes
3062,US,3474626,no,31,223,38,15,105,101,4,0,Yes
3063,UAE,3448498,no,25,190,32,10,76,110,2,1,Yes
3064,UAE,3493005,no,0,272,46,20,128,91,2,4,No
3065,UAE,3713498,no,29,195,33,23,93,95,6,3,Yes
3066,India,3674853,no,0,200,34,18,99,110,5,3,Yes
3067,US,4223454,no,0,100,17,15,95,122,4,0,Yes
3068,US,4038915,no,21,161,27,19,79,92,1,2,Yes
3069,US,3712418,no,26,159,27,14,127,88,3,1,Yes
3070,India,4112977,no,0,155,26,18,71,105,2,3,No
3071,UAE,3898163,no,34,192,33,11,114,102,12,1,Yes
3072,US,4174456,no,0,305,52,16,115,116,5,0,No
3073,UAE,3511894,no,38,193,33,13,106,87,5,2,Yes
3074,India,3866408,no,0,73,12,17,112,118,3,1,Yes
3075,India,3709592,no,40,105,18,29,79,97,3,2,Yes
3076,US,3979251,no,0,181,31,11,102,97,3,2,Yes
3077,UAE,3956913,no,29,215,37,27,109,110,2,0,Yes
3078,UAE,3323804,no,0,87,15,9,85,87,3,1,Yes
3079,India,4211326,no,0,132,22,15,128,83,2,5,No
3080,US,4158200,no,0,135,23,20,122,91,4,0,Yes
3081,US,3719414,no,0,174,30,22,95,96,3,6,Yes
3082,India,3473895,no,0,204,35,16,93,125,4,3,Yes
3083,India,3425854,no,0,236,40,12,143,131,5,0,Yes
3084,US,3797192,no,0,157,27,22,97,126,2,2,Yes
3085,US,3945753,yes,0,112,19,19,124,81,7,3,Yes
3086,India,3906932,yes,0,236,40,13,130,98,8,3,Yes
3087,UAE,3943171,no,0,164,28,24,93,108,9,0,Yes
3088,US,3945202,no,29,214,36,15,82,100,3,1,Yes
3089,India,3483777,no,30,143,24,14,92,68,4,3,Yes
3090,India,4073949,no,0,78,13,17,94,94,4,1,Yes
3091,UAE,3634779,no,0,97,17,19,131,111,3,1,Yes
3092,US,3402239,no,0,94,16,13,80,85,2,0,Yes
3093,India,3593423,no,0,226,38,23,109,119,3,2,No
3094,US,3829297,no,0,134,23,14,96,92,2,1,Yes
3095,US,3309294,no,27,190,32,21,127,82,4,1,Yes
3096,US,3628763,no,36,295,50,14,115,63,5,3,Yes
3097,US,4034816,no,0,185,32,16,119,78,11,2,Yes
3098,US,3712155,no,0,180,31,16,131,125,4,0,Yes
3099,UAE,3341339,no,0,158,27,18,100,120,10,0,Yes
3100,US,3417412,no,0,173,29,16,108,66,2,0,Yes
3101,US,3754770,no,32,134,23,18,145,138,5,1,Yes
3102,US,4067643,no,32,125,21,20,101,106,9,3,Yes
3103,US,4158164,no,0,196,33,19,108,113,1,2,Yes
3104,India,3543545,no,13,214,36,15,88,68,2,0,Yes
3105,US,3773139,no,0,221,38,20,65,137,1,0,Yes
3106,UAE,4187478,no,26,132,22,15,121,108,5,1,Yes
3107,UAE,3856952,no,0,158,27,17,87,106,4,1,Yes
3108,UAE,3818593,no,30,110,19,16,108,88,8,2,Yes
3109,US,3659371,yes,0,162,27,16,137,96,13,0,Yes
3110,UAE,4017335,no,28,172,29,20,125,80,7,1,Yes
3111,India,3645126,no,32,211,36,13,89,96,5,1,Yes
3112,US,3857157,no,0,139,24,16,95,75,3,7,No
3113,US,3854766,no,0,292,50,19,93,110,9,2,No
3114,UAE,3901760,no,0,139,24,11,93,120,1,0,Yes
3115,UAE,3658831,no,0,235,40,17,99,88,1,4,Yes
3116,UAE,3534002,no,0,188,32,17,81,79,1,1,Yes
3117,US,3675923,no,0,160,27,18,93,86,7,2,Yes
3118,UAE,3939548,no,33,177,30,16,85,124,5,1,Yes
3119,UAE,3622356,no,0,118,20,14,92,150,10,0,Yes
3120,US,3652341,no,21,248,42,22,150,72,6,2,Yes
3121,UAE,3888797,no,0,170,29,12,155,105,7,1,Yes
3122,US,4004713,no,0,185,31,17,129,89,3,3,Yes
3123,UAE,4203042,no,17,205,35,17,102,97,5,0,Yes
3124,UAE,3964171,no,24,226,38,15,108,106,2,3,Yes
3125,India,3898417,no,0,170,29,12,123,115,3,4,No
3126,US,3394068,no,0,239,41,19,127,104,6,0,Yes
3127,US,3414873,no,0,113,19,17,89,93,2,4,No
3128,US,3362322,no,0,162,28,20,138,78,11,3,Yes
3129,India,4021607,no,16,133,23,16,111,113,4,2,Yes
3130,India,3793037,no,25,171,29,9,113,99,1,3,Yes
3131,India,3821399,no,0,190,32,13,65,91,3,5,Yes
3132,US,3945489,no,0,322,55,20,135,104,5,2,No
3133,US,3876065,no,0,124,21,27,78,126,4,2,Yes
3134,US,3276087,no,0,147,25,10,111,97,5,3,Yes
3135,India,3418667,no,0,193,33,18,105,93,3,1,Yes
3136,UAE,3389612,no,36,96,16,15,91,121,2,1,Yes
3137,India,3641134,no,0,132,22,14,107,106,5,3,Yes
3138,UAE,4134811,no,0,147,25,15,87,80,3,2,Yes
3139,US,3544333,no,0,143,24,20,88,123,5,2,Yes
3140,UAE,3822026,no,0,280,48,15,79,77,6,5,Yes
3141,US,3683287,no,31,237,40,18,100,87,4,1,Yes
